,Provider,deductible_mean_ip,reimbursement_mean_ip,reimbursement_std_ip,DiagnosisGroupCode_nunique_ip,age_mean_ip,age_std_ip,inpatient_duration_mean_ip,inpatient_duration_std_ip,claim_duration_mean_ip,claim_duration_std_ip,total_claim_mean_ip,total_claim_std_ip,total_claim_amount_ip,covered_percentage_mean_ip,covered_percentage_std_ip,Race_nunique_ip,Gender_mean_ip,num_chronic_conditions_mean_ip,number_chronic_conditions_max_ip,claim_count_ip,attending_ratio_ip,operating_ratio_ip,other_ratio_ip,patient_ratio_ip,num_state_ip,num_county_ip,claim_freq_ip,mean_diagnosis_billed_ip,mean_procedures_billed_ip,total_reimbursement_ip,deductible_mean_op,reimbursement_mean_op,reimbursement_std_op,age_mean_op,age_std_op,claim_duration_mean_op,claim_duration_std_op,total_claim_mean_op,total_claim_std_op,total_claim_amount_op,covered_percentage_mean_op,covered_percentage_std_op,Race_nunique_op,Gender_mean_op,num_chronic_conditions_mean_op,number_chronic_conditions_max_op,claim_count_op,attending_ratio_op,operating_ratio_op,other_ratio_op,patient_ratio_op,num_state_op,num_county_op,claim_freq_op,mean_diagnosis_billed_op,mean_procedures_billed_op,total_reimbursement_op,inpatient_practice,outpatient_practice
43,PRV51058,1068.0,18200.0,22129.166274399042,5.0,73.2,8.899438184514795,7.4,5.412947441089743,7.4,5.412947441089743,19268.0,22129.166274399042,96340.0,0.8919101761445922,0.06551692362531773,2.0,1.6,6.2,9.0,5.0,1.0,0.6,0.4,1.0,4.0,5.0,0.4166666666666667,8.4,1.0,91000.0,2.5641025641025643,205.51282051282053,375.3739172552853,72.93589743589743,12.033869673302075,0.9102564102564102,3.902000477397168,208.07692307692307,374.87680294013575,16230.0,0.9091251885369532,0.2780236072216867,2.0,1.5384615384615385,4.410256410256411,9.0,78.0,0.3717948717948718,0.10256410256410256,0.19230769230769232,0.9102564102564102,16.0,22.0,6.5,2.9743589743589745,0.0,16030.0,1,1
44,PRV51059,1068.0,16040.0,16539.04471243729,24.0,77.92,11.683036135069225,6.88,8.125679458769381,6.88,8.125679458769381,17108.0,16539.04471243729,427700.0,0.886658410351496,0.06880110555873878,2.0,1.76,6.16,10.0,25.0,0.48,0.44,0.16,0.92,15.0,19.0,2.0833333333333335,8.88,0.96,401000.0,3.380281690140845,282.53521126760563,538.3751169952022,72.08450704225352,12.800386689330061,0.9295774647887324,3.6265841608952556,285.9154929577465,537.0915789556849,20300.0,0.9673317683881064,0.13092439016882443,2.0,1.732394366197183,3.5211267605633805,8.0,71.0,0.29577464788732394,0.11267605633802817,0.19718309859154928,0.8450704225352113,12.0,15.0,5.916666666666667,2.3943661971830985,0.0,20060.0,1,1
45,PRV51060,1068.0,7000.0,4301.162633521313,5.0,75.0,12.206555615733702,4.8,3.420526275297414,4.8,3.420526275297414,8068.0,4301.162633521313,40340.0,0.8393594197758043,0.07202344084078603,2.0,1.2,6.6,9.0,5.0,1.0,0.0,0.0,1.0,5.0,5.0,0.4166666666666667,8.4,0.0,35000.0,0.0,235.40540540540542,274.0802254267351,70.29729729729729,12.215347506915826,1.972972972972973,5.7032470599674205,235.40540540540542,274.0802254267351,8710.0,1.0,0.0,2.0,1.5135135135135136,4.243243243243243,8.0,37.0,0.6486486486486487,0.13513513513513514,0.21621621621621623,1.0,10.0,10.0,3.0833333333333335,2.72972972972973,0.0,8710.0,1,1
46,PRV51061,1068.0,3000.0,0.0,1.0,84.0,0.0,8.0,0.0,8.0,0.0,4068.0,0.0,4068.0,0.7374631268436578,0.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.08333333333333333,7.0,2.0,3000.0,1.8055555555555556,360.69444444444446,820.8921062105845,76.42361111111111,10.42695529188155,2.3541666666666665,6.161541844546533,362.5,821.0325240783127,52200.0,0.9493283777209096,0.20938144418261984,3.0,1.6805555555555556,4.055555555555555,9.0,144.0,0.041666666666666664,0.020833333333333332,0.034722222222222224,0.4583333333333333,23.0,25.0,12.0,2.5208333333333335,0.0,51940.0,1,1
47,PRV51062,1068.0,15000.0,10535.653752852739,3.0,73.33333333333333,4.72581562625261,4.333333333333333,2.0816659994661326,4.333333333333333,2.0816659994661326,16068.0,10535.653752852739,48204.0,0.8952409916010179,0.0924105206126224,1.0,1.6666666666666667,4.333333333333333,6.0,3.0,1.0,1.0,0.0,1.0,3.0,3.0,0.25,9.0,1.6666666666666667,45000.0,1.8781725888324874,275.0761421319797,560.6681031795838,72.27918781725889,13.94055804572444,1.5761421319796953,4.93783640231035,276.9543147208122,561.9344658975139,109120.0,0.949847776193568,0.2069103589234634,2.0,1.6598984771573604,4.741116751269035,10.0,394.0,0.007614213197969543,0.007614213197969543,0.0025380710659898475,0.41624365482233505,39.0,61.0,32.833333333333336,2.697969543147208,0.0,108380.0,1,1
48,PRV51063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0738255033557047,343.02013422818794,649.1935794860635,68.8993288590604,14.988619541596973,1.610738255033557,5.119796513845919,344.09395973154363,649.0741987140159,51270.0,0.9082774049217003,0.28391889913504104,3.0,1.5973154362416107,4.469798657718121,9.0,149.0,0.020134228187919462,0.020134228187919462,0.0,0.7718120805369127,26.0,30.0,12.416666666666666,2.51006711409396,0.0,51110.0,0,1
49,PRV51064,1068.0,7777.777777777777,7187.732052844767,34.0,71.16666666666667,13.576239748703825,5.305555555555555,6.4490063218826625,5.305555555555555,6.4490063218826625,8845.777777777777,7187.732052844768,318448.0,0.7643311861789458,0.25814795423466513,2.0,1.5555555555555556,5.25,8.0,36.0,0.7777777777777778,0.4722222222222222,0.16666666666666666,0.9444444444444444,23.0,26.0,3.0,7.833333333333333,0.7222222222222222,280000.0,1.8726591760299625,300.8239700374532,539.7222159599519,72.65168539325843,13.563635419583774,1.4981273408239701,4.67867866752451,302.69662921348316,539.3286638221392,80820.0,0.9684423575483664,0.15374229386385618,3.0,1.5617977528089888,4.629213483146067,9.0,267.0,0.36329588014981273,0.1198501872659176,0.22846441947565543,0.7415730337078652,30.0,53.0,22.25,2.7790262172284645,0.0,80320.0,1,1
50,PRV51065,961.2,7500.0,2915.4759474226503,10.0,79.5,7.720823214600312,5.6,4.599516882842757,5.6,4.599516882842757,8461.2,2914.68621524399,84612.0,0.8679502979914704,0.07999046879147066,2.0,1.6,5.0,8.0,10.0,0.3,0.1,0.1,1.0,8.0,10.0,0.8333333333333334,8.9,0.9,75000.0,6.111111111111111,87.22222222222223,89.62704132095243,71.94444444444444,10.76198222624013,1.4444444444444444,4.78013317833451,93.33333333333333,96.64976187548645,1680.0,0.9062049062049061,0.2611708333483461,2.0,1.6111111111111112,4.333333333333333,8.0,18.0,0.3888888888888889,0.16666666666666666,0.2222222222222222,0.8888888888888888,5.0,5.0,1.5,2.7777777777777777,0.0,1570.0,1,1
51,PRV51066,1068.0,9500.0,7778.174593052023,2.0,54.0,21.213203435596427,2.0,1.4142135623730951,2.0,1.4142135623730951,10568.0,7778.174593052023,21136.0,0.8613992347833468,0.1020118234846462,2.0,2.0,2.5,4.0,2.0,1.0,1.0,0.5,1.0,2.0,2.0,0.16666666666666666,7.5,1.0,19000.0,4.545454545454546,263.1818181818182,502.1893625358426,69.36363636363636,12.021985631672438,1.0,4.253849796976627,267.72727272727275,504.880295272169,5890.0,0.9015151515151515,0.29393827821451124,2.0,1.6363636363636365,4.0,8.0,22.0,0.2727272727272727,0.22727272727272727,0.22727272727272727,0.8636363636363636,6.0,7.0,1.8333333333333333,2.8181818181818183,0.0,5790.0,1,1
52,PRV51067,1068.0,27166.666666666668,23241.159935586587,12.0,78.33333333333333,6.8135337692156765,6.583333333333333,6.473137967903599,6.583333333333333,6.473137967903599,28234.666666666668,23241.159935586587,338816.0,0.929805044367849,0.055278707678695374,2.0,1.6666666666666667,5.25,8.0,12.0,0.5,0.3333333333333333,0.16666666666666666,0.9166666666666666,9.0,11.0,1.0,8.916666666666666,1.0833333333333333,326000.0,6.086956521739131,185.2173913043478,390.42278582431794,64.58695652173913,16.591264216724984,1.1956521739130435,4.292730626522477,191.30434782608697,390.017712963297,8800.0,0.9479578392621871,0.20269211931965403,2.0,1.673913043478261,4.304347826086956,8.0,46.0,0.41304347826086957,0.08695652173913043,0.2826086956521739,0.8478260869565217,8.0,8.0,3.8333333333333335,2.652173913043478,0.0,8520.0,1,1
53,PRV51068,949.3333333333334,8555.555555555555,5126.185499743233,9.0,72.0,15.419143945109276,3.0,1.7320508075688774,3.0,1.7320508075688774,9504.888888888889,5152.945479151814,85544.0,0.8681516704458816,0.09988206371757677,2.0,1.6666666666666667,4.444444444444445,8.0,9.0,0.8888888888888888,0.3333333333333333,0.0,1.0,9.0,9.0,0.75,7.777777777777778,0.3333333333333333,77000.0,1.746031746031746,262.93650793650795,514.6732494715665,70.15873015873017,14.04739427902845,1.3174603174603174,4.152761849000572,264.6825396825397,514.8359681648452,66700.0,0.9665696406767835,0.16281717731337397,2.0,1.5912698412698412,4.281746031746032,10.0,252.0,0.29365079365079366,0.12698412698412698,0.17857142857142858,0.8174603174603174,31.0,48.0,21.0,2.7182539682539684,0.0,66260.0,1,1
54,PRV51070,1068.0,10100.0,5952.590472502987,10.0,70.2,15.454592988637534,4.1,4.175324338699131,4.1,4.175324338699131,11168.0,5952.590472502987,111680.0,0.8713280387593981,0.07879273913514565,3.0,1.5,5.8,10.0,10.0,1.0,0.4,0.2,1.0,9.0,10.0,0.8333333333333334,7.7,0.6,101000.0,3.3707865168539324,274.2696629213483,593.8183216968297,69.37078651685393,14.193774261395466,1.6629213483146068,5.406107279198053,277.64044943820227,594.0519996980487,24710.0,0.9340823970037454,0.23537942333934547,3.0,1.5056179775280898,3.764044943820225,9.0,89.0,0.4044943820224719,0.1348314606741573,0.15730337078651685,0.6853932584269663,21.0,23.0,7.416666666666667,2.4831460674157304,0.0,24410.0,1,1
55,PRV51071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0833333333333335,356.25,728.391990142909,68.04166666666667,13.6077956131504,2.0833333333333335,5.702148082400456,358.3333333333333,731.7142865227173,8600.0,0.9542866553736119,0.204104619861451,2.0,1.7083333333333333,4.875,9.0,24.0,0.4583333333333333,0.08333333333333333,0.20833333333333334,1.0,4.0,5.0,2.0,2.625,0.0,8550.0,0,1
56,PRV51072,979.0,6000.0,3741.657386773941,12.0,75.66666666666667,7.571877794400365,4.25,3.0785179433085537,4.25,3.0785179433085537,6979.0,3805.708296278583,83748.0,0.8344269614966158,0.08659558577960305,2.0,1.6666666666666667,5.083333333333333,9.0,12.0,0.8333333333333334,0.5833333333333334,0.08333333333333333,1.0,10.0,12.0,1.0,8.833333333333334,0.5,72000.0,2.15,235.85,463.15856548693955,71.595,11.71911529581406,1.375,4.67586285805483,238.0,462.6122028775899,47600.0,0.9603968253968255,0.17553304785601118,3.0,1.57,4.395,10.0,200.0,0.21,0.085,0.22,0.75,29.0,36.0,16.666666666666668,2.81,0.0,47170.0,1,1
57,PRV51074,1068.0,6200.0,5215.361924162119,5.0,75.6,21.72095762161512,2.6,1.140175425099138,2.6,1.140175425099138,7268.0,5215.361924162119,36340.0,0.8027094106762401,0.09233088299423783,2.0,1.8,5.4,8.0,5.0,0.8,0.2,0.4,1.0,5.0,5.0,0.4166666666666667,8.2,0.2,31000.0,2.3529411764705883,299.11764705882354,513.9058258678944,72.0,14.182789399533336,1.7941176470588236,5.392359419303564,301.47058823529414,512.8655819699159,10250.0,0.9215686274509803,0.2602617631986001,2.0,1.588235294117647,4.5,9.0,34.0,0.3235294117647059,0.11764705882352941,0.11764705882352941,1.0,8.0,10.0,2.8333333333333335,3.0294117647058822,0.0,10170.0,1,1
58,PRV51075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.117647058823529,502.94117647058823,765.4881180159032,76.29411764705883,15.144160202378146,1.1764705882352942,4.85071250072666,507.05882352941177,763.943426454819,8620.0,0.9847494553376906,0.06287960649090114,2.0,1.7647058823529411,4.470588235294118,8.0,17.0,0.23529411764705882,0.11764705882352941,0.17647058823529413,0.7647058823529411,5.0,5.0,1.4166666666666667,2.3529411764705883,0.0,8550.0,0,1
59,PRV51076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7241379310344827,352.7586206896552,853.5467873682151,75.20689655172414,13.77207140334802,1.1724137931034482,4.456688116249245,354.48275862068965,853.277656229606,10280.0,0.9241379310344828,0.258643677139299,3.0,1.5172413793103448,4.758620689655173,9.0,29.0,0.27586206896551724,0.10344827586206896,0.1724137931034483,0.9310344827586207,7.0,7.0,2.4166666666666665,2.5172413793103448,0.0,10230.0,0,1
60,PRV51077,1001.25,12437.5,13559.590701787425,16.0,71.75,14.078352176302452,5.9375,5.2848052628897,5.9375,5.2848052628897,13438.75,13585.49553752089,215020.0,0.8743588323333145,0.08159283912924511,2.0,1.625,6.9375,8.0,16.0,0.0625,0.0625,0.0,0.8125,11.0,14.0,1.3333333333333333,7.9375,0.5,199000.0,11.764705882352942,314.70588235294116,632.3282142908344,68.29411764705883,16.449789914624873,2.5294117647058822,6.325717815580533,326.47058823529414,643.680250361841,5550.0,0.9882352941176471,0.04850712500726659,2.0,1.588235294117647,4.529411764705882,9.0,17.0,0.5882352941176471,0.058823529411764705,0.29411764705882354,1.0,4.0,4.0,1.4166666666666667,2.3529411764705883,0.0,5350.0,1,1
61,PRV51078,949.3333333333334,8444.444444444445,4772.607021092118,9.0,69.11111111111111,10.821788720498617,6.666666666666667,6.324555320336759,6.666666666666667,6.324555320336759,9393.777777777777,4935.40073797908,84544.0,0.886132343036579,0.07178673258400887,2.0,1.5555555555555556,5.111111111111111,11.0,9.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,1.0,8.0,8.0,0.75,8.88888888888889,0.8888888888888888,76000.0,7.142857142857143,162.14285714285714,219.30584794996903,70.92857142857143,10.506146814085591,0.07142857142857142,0.2672612419124244,169.28571428571428,218.7539638573361,2370.0,0.9642857142857143,0.1336306209562122,2.0,1.8571428571428572,3.642857142857143,6.0,14.0,0.7142857142857143,0.14285714285714285,0.2857142857142857,1.0,3.0,3.0,1.1666666666666667,2.357142857142857,0.0,2270.0,1,1
62,PRV51081,1068.0,13166.666666666666,17279.081765726634,6.0,67.5,19.201562436426887,6.0,2.449489742783178,6.0,2.449489742783178,14234.666666666666,17279.081765726634,85408.0,0.8514380660939692,0.09584313676793832,2.0,1.3333333333333333,5.166666666666667,9.0,6.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,1.0,6.0,6.0,0.5,8.333333333333334,1.5,79000.0,3.917525773195876,232.37113402061857,485.090180592759,71.8659793814433,14.946279531501117,1.4845360824742269,4.619430469935332,236.28865979381445,484.6051105126545,45840.0,0.9286573670266748,0.2367781531588201,4.0,1.5257731958762886,4.597938144329897,10.0,194.0,0.010309278350515464,0.005154639175257732,0.0,0.6443298969072165,25.0,52.0,16.166666666666668,2.8762886597938144,0.0,45080.0,1,1
63,PRV51082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0588235294117645,160.88235294117646,237.41496272903532,72.02941176470588,8.247994408624793,1.1764705882352942,4.776651472212257,162.94117647058823,238.06708262352652,5540.0,0.9041394335511983,0.2889259590965575,2.0,1.7352941176470589,3.8529411764705883,8.0,34.0,0.2647058823529412,0.08823529411764706,0.17647058823529413,0.9117647058823529,4.0,4.0,2.8333333333333335,2.588235294117647,0.0,5470.0,0,1
64,PRV51083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5555555555555556,201.11111111111111,512.3210993741329,74.26666666666667,12.676440148222234,1.3777777777777778,4.831027475280633,202.66666666666666,512.5323777111521,18240.0,0.9174312570145904,0.2619155253994613,3.0,1.6333333333333333,4.711111111111111,10.0,90.0,0.2,0.08888888888888889,0.16666666666666666,0.9,15.0,19.0,7.5,2.577777777777778,0.0,18100.0,0,1
65,PRV51084,1068.0,9550.0,11311.26592570899,20.0,70.45,15.832927049265663,5.65,6.784463675812632,5.65,6.784463675812632,10618.0,11311.26592570899,212360.0,0.8080749919949725,0.20149790773938303,2.0,1.5,5.7,9.0,20.0,0.7,0.45,0.1,0.95,12.0,19.0,1.6666666666666667,8.4,0.7,191000.0,5.888888888888889,273.1111111111111,571.5180739608503,72.14444444444445,12.295574348695332,0.7888888888888889,3.4786489836660075,279.0,573.0659706714165,25110.0,0.9387316277309172,0.21362340445806824,3.0,1.3777777777777778,4.155555555555556,8.0,90.0,0.2777777777777778,0.06666666666666667,0.16666666666666666,0.7444444444444445,16.0,18.0,7.5,2.2111111111111112,0.0,24580.0,1,1
66,PRV51086,1068.0,13322.58064516129,12765.545024986057,29.0,73.74193548387096,14.899592258258801,4.838709677419355,3.034213508127473,4.838709677419355,3.034213508127473,14390.58064516129,12765.545024986057,446108.0,0.8512996342002503,0.17500716249308682,2.0,1.6451612903225807,5.741935483870968,9.0,31.0,0.3870967741935484,0.25806451612903225,0.12903225806451613,0.967741935483871,17.0,29.0,2.5833333333333335,8.548387096774194,0.7741935483870968,413000.0,0.5555555555555556,307.1296296296296,623.4214471736782,74.25,14.534602605410171,2.212962962962963,5.982921059969818,307.68518518518516,623.270851372815,33230.0,0.9689542483660131,0.16801404300009296,2.0,1.7222222222222223,4.037037037037037,9.0,108.0,0.18518518518518517,0.10185185185185185,0.14814814814814814,0.7962962962962963,17.0,23.0,9.0,2.962962962962963,0.0,33170.0,1,1
67,PRV51089,1008.6666666666666,9833.333333333334,10251.25530333323,18.0,71.38888888888889,12.788500757867864,5.166666666666667,3.869184440588755,5.166666666666667,3.869184440588755,10842.0,10259.449750180105,195156.0,0.8125881404436477,0.21857354459867812,2.0,1.5,5.166666666666667,9.0,18.0,0.6111111111111112,0.6666666666666666,0.16666666666666666,1.0,13.0,16.0,1.5,8.444444444444445,0.9444444444444444,177000.0,2.5714285714285716,256.6666666666667,538.152371063864,70.53809523809524,14.127274384041204,1.3952380952380952,4.705791625584605,259.23809523809524,537.5581779808191,54440.0,0.9567496392496392,0.1852293476511782,2.0,1.6,4.3238095238095235,10.0,210.0,0.3142857142857143,0.1,0.19523809523809524,0.8523809523809524,29.0,40.0,17.5,2.657142857142857,0.0,53900.0,1,1
68,PRV51090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.571428571428571,832.8571428571429,1303.798479900355,71.28571428571429,12.270755012281379,5.714285714285714,9.759000729485331,841.4285714285714,1322.7802610591145,5890.0,0.9974489795918366,0.006749365589450511,2.0,1.4285714285714286,4.285714285714286,7.0,7.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,0.5833333333333334,2.4285714285714284,0.0,5830.0,0,1
69,PRV51091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8181818181818181,210.6818181818182,451.69138325658287,68.43181818181819,13.954073719223436,0.9318181818181818,4.211820173686869,212.5,451.3964121813913,9350.0,0.98989898989899,0.0670025210172808,3.0,1.5,4.5,10.0,44.0,0.4318181818181818,0.13636363636363635,0.29545454545454547,1.0,15.0,21.0,3.6666666666666665,3.090909090909091,0.0,9270.0,0,1
70,PRV51093,1068.0,5500.0,7778.174593052023,2.0,82.5,6.363961030678928,6.0,7.0710678118654755,6.0,7.0710678118654755,6568.0,7778.174593052023,13136.0,0.45575074577394764,0.6445288857351693,2.0,2.0,5.5,7.0,2.0,0.5,0.5,0.0,1.0,2.0,2.0,0.16666666666666666,9.0,1.0,11000.0,0.0,387.14285714285717,760.6732606867482,73.28571428571429,15.776715814920475,0.14285714285714285,0.37796447300922725,387.14285714285717,760.6732606867482,2710.0,1.0,0.0,2.0,1.5714285714285714,4.428571428571429,7.0,7.0,0.7142857142857143,0.2857142857142857,0.5714285714285714,1.0,4.0,5.0,0.5833333333333334,2.5714285714285716,0.0,2710.0,1,1
71,PRV51096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,640.0,826.4381404557754,84.4,12.759310326189263,4.0,8.94427190999916,660.0,820.3657720797473,3300.0,0.96,0.08944271909999157,1.0,1.4,4.8,7.0,5.0,0.6,0.0,0.4,1.0,2.0,3.0,0.4166666666666667,1.6,0.0,3200.0,0,1
72,PRV51097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84,355.36,751.1727862740433,70.328,11.83950195116386,1.744,5.108348637911436,357.2,752.3067751063843,44650.0,0.9558520802816539,0.19185156287818986,2.0,1.656,3.92,10.0,125.0,0.008,0.008,0.008,0.568,15.0,19.0,10.416666666666666,2.584,0.0,44420.0,0,1
73,PRV51098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,75.0,85.04900548115383,81.5,8.698658900466592,0.0,0.0,75.0,85.04900548115383,300.0,1.0,0.0,1.0,1.5,6.0,8.0,4.0,0.5,0.0,0.5,1.0,2.0,2.0,0.3333333333333333,3.25,0.0,300.0,0,1
74,PRV51100,1068.0,15600.0,11436.782764396638,5.0,70.0,3.535533905932736,6.0,2.449489742783178,6.0,2.449489742783178,16668.0,11436.782764396638,83340.0,0.8940234410361636,0.09302228702543143,1.0,1.8,3.6,7.0,5.0,0.6,0.2,0.2,1.0,5.0,5.0,0.4166666666666667,8.6,0.8,78000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
75,PRV51101,1068.0,5533.333333333333,6576.726642740547,3.0,56.333333333333336,11.015141094572206,3.3333333333333335,2.516611478423583,3.3333333333333335,2.516611478423583,6601.333333333333,6576.726642740547,19804.0,0.6737527941217145,0.2875288741313427,2.0,1.0,6.333333333333333,10.0,3.0,0.3333333333333333,0.3333333333333333,0.0,1.0,3.0,3.0,0.25,7.333333333333333,0.3333333333333333,16600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
76,PRV51102,1068.0,12333.333333333334,12017.663767315278,12.0,79.5,11.18033988749895,4.0,3.0451153135353137,4.0,3.0451153135353137,13401.333333333334,12017.663767315278,160816.0,0.8749835598820105,0.07407028837952487,2.0,1.25,4.75,7.0,12.0,0.25,0.08333333333333333,0.08333333333333333,0.9166666666666666,12.0,11.0,1.0,8.333333333333334,0.9166666666666666,148000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
77,PRV51103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,73.33333333333333,71.46094504459528,76.5,7.867655305108379,0.0,0.0,83.33333333333333,66.53319973266478,500.0,0.875,0.30618621784789724,2.0,1.5,7.166666666666667,8.0,6.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,4.0,4.0,0.5,1.3333333333333333,0.0,440.0,0,1
78,PRV51104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.166666666666666,158.33333333333334,202.83595401807898,78.25,10.028368851322822,1.1666666666666667,4.041451884327381,167.5,201.09360100121626,2010.0,0.946127946127946,0.16013632256692412,2.0,1.8333333333333333,5.0,8.0,12.0,0.16666666666666666,0.0,0.16666666666666666,0.75,3.0,3.0,1.0,2.3333333333333335,0.0,1900.0,0,1
79,PRV51105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,545.0,767.4455858708989,75.58333333333333,11.85870093554888,3.3333333333333335,7.784989441615229,545.0,767.4455858708989,6540.0,1.0,0.0,2.0,1.5,5.083333333333333,7.0,12.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,1.0,4.0,4.0,1.0,2.3333333333333335,0.0,6540.0,0,1
80,PRV51108,1011.7894736842105,8210.526315789473,5633.027086038801,19.0,71.47368421052632,15.291131856415745,5.2631578947368425,3.997806416067551,5.2631578947368425,3.997806416067551,9222.315789473685,5651.077429743736,175224.0,0.8105541324600168,0.21956147826713954,2.0,1.6842105263157894,5.947368421052632,9.0,19.0,0.3157894736842105,0.15789473684210525,0.0,1.0,17.0,17.0,1.5833333333333333,7.578947368421052,0.3157894736842105,156000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
